WKT,name,description
"POLYGON ((106.8193011 -6.3172417, 106.8247943 -6.3178388, 106.8258671 -6.3110993, 106.8266396 -6.3114406, 106.8270688 -6.3087106, 106.8246655 -6.3086253, 106.8246655 -6.3063219, 106.8227772 -6.3063646, 106.8219189 -6.3067485, 106.8206315 -6.3065779, 106.8204598 -6.3053835, 106.8189578 -6.3055541, 106.8166833 -6.3052555, 106.816297 -6.306066, 106.8171124 -6.3069191, 106.8167691 -6.3078575, 106.8159537 -6.3083694, 106.815782 -6.3098623, 106.8162541 -6.3105875, 106.8176703 -6.3107154, 106.8177132 -6.3131468, 106.8177991 -6.3147677, 106.8165545 -6.3152795, 106.8165974 -6.3161326, 106.818314 -6.3163459, 106.8193011 -6.3172417))",Kebun Binatang Ragunan,
