WKT,name,description
"POLYGON ((106.7271322 -6.0865797, 106.721639 -6.0928954, 106.7113393 -6.0942609, 106.7051595 -6.0956264, 106.6867917 -6.0971626, 106.6879934 -6.1065505, 106.6964048 -6.1080867, 106.6976064 -6.1123539, 106.689195 -6.1140607, 106.6871351 -6.1307876, 106.6921132 -6.1367613, 106.6854184 -6.1454658, 106.6879934 -6.1603143, 106.6895383 -6.163557, 106.6890233 -6.1734558, 106.7092794 -6.181477, 106.7170041 -6.1872795, 106.7168325 -6.1944473, 106.7243856 -6.1918874, 106.7233556 -6.2069052, 106.7197507 -6.2103183, 106.7173475 -6.224653, 106.7370885 -6.2243118, 106.74344 -6.2278954, 106.7432683 -6.2345506, 106.7477315 -6.2377929, 106.7470449 -6.2493966, 106.753053 -6.2499085, 106.754083 -6.2575873, 106.7509931 -6.2618533, 106.7564863 -6.2628771, 106.7509931 -6.270897, 106.753568 -6.2749922, 106.7576879 -6.2744803, 106.7571729 -6.2785755, 106.7618078 -6.2785755, 106.7611211 -6.2852301, 106.7664426 -6.287107, 106.7745107 -6.3068996, 106.774854 -6.3115063, 106.7796605 -6.3164543, 106.8048948 -6.3150894, 106.809358 -6.3144069, 106.8047231 -6.324644, 106.8009465 -6.3333454, 106.798715 -6.336587, 106.7992299 -6.3430703, 106.7932218 -6.3480179, 106.7932218 -6.3642255, 106.8004316 -6.3652491, 106.8109029 -6.3637137, 106.8162244 -6.3558659, 106.8275541 -6.3567189, 106.8354505 -6.3548422, 106.8393987 -6.3498946, 106.8359655 -6.342729, 106.8454068 -6.3422172, 106.8479818 -6.3360752, 106.8529599 -6.3364164, 106.84987 -6.3403405, 106.8551915 -6.3456294, 106.8562215 -6.3531362, 106.8601697 -6.3539892, 106.862058 -6.3574013, 106.871671 -6.352795, 106.8739026 -6.3563777, 106.8711561 -6.360984, 106.8787092 -6.360984, 106.8787092 -6.3645667, 106.8812841 -6.3667846, 106.8845456 -6.3650785, 106.882829 -6.3707084, 106.8879789 -6.3696848, 106.8898671 -6.3671258, 106.896047 -6.3707084, 106.9060033 -6.3611546, 106.9144147 -6.3650785, 106.9211095 -6.3301037, 106.9183629 -6.3275445, 106.9199079 -6.3239615, 106.9224828 -6.321061, 106.9214528 -6.2997334, 106.914758 -6.2973446, 106.9113248 -6.2990509, 106.9085782 -6.2811349, 106.9106382 -6.2719208, 106.90566 -6.270897, 106.9053167 -6.259635, 106.9161313 -6.2575873, 106.9164747 -6.2528094, 106.9212812 -6.2505911, 106.9235128 -6.2543452, 106.9427388 -6.2529801, 106.9437688 -6.2371103, 106.9501203 -6.2193629, 106.9575017 -6.2181683, 106.9672864 -6.2029801, 106.9669431 -6.1937646, 106.9698613 -6.1939353, 106.9719213 -6.1843783, 106.9719213 -6.1468312, 106.9743245 -6.1452951, 106.9714063 -6.1413696, 106.9688314 -6.0836779, 106.9561284 -6.0944316, 106.9557851 -6.0869211, 106.9461721 -6.0906764, 106.9444555 -6.0969919, 106.9394773 -6.0956264, 106.9245427 -6.0966506, 106.9247144 -6.0770208, 106.8962186 -6.0807761, 106.8979352 -6.0923833, 106.9188779 -6.0918712, 106.917333 -6.0980161, 106.8730443 -6.0932367, 106.872186 -6.1039902, 106.863088 -6.1084281, 106.8527883 -6.1089401, 106.8538183 -6.1150848, 106.8424886 -6.1184985, 106.8309873 -6.1179865, 106.8275541 -6.1132073, 106.8146795 -6.1128659, 106.8139928 -6.1178158, 106.8091863 -6.1147435, 106.8036931 -6.0893108, 106.7891019 -6.0908471, 106.7877286 -6.1065505, 106.7830938 -6.1062091, 106.7788022 -6.1039902, 106.7798322 -6.1002351, 106.7655843 -6.0957971, 106.7616361 -6.099723, 106.7537397 -6.1002351, 106.7618078 -6.0736069, 106.7503064 -6.0703636, 106.7451566 -6.0794105, 106.7410367 -6.0848728, 106.732282 -6.0768501, 106.7271322 -6.0865797))",Kota DKI Jakarta,
