WKT,name,description
"POLYGON ((110.0158161 -7.8941556, 110.0671429 -7.9138791, 110.1253361 -7.9395523, 110.1735729 -7.9623338, 110.2000088 -7.9805241, 110.2133983 -7.987154, 110.344891 -8.0306707, 110.3471226 -8.0405293, 110.3586239 -8.0573563, 110.3658336 -8.059226, 110.3754467 -8.072993, 110.387463 -8.0726531, 110.3931278 -8.077072, 110.4262585 -8.088799, 110.4334682 -8.0933877, 110.4355282 -8.1008655, 110.4511494 -8.1010354, 110.464024 -8.1100426, 110.4738087 -8.1107224, 110.5134624 -8.1236379, 110.5227321 -8.1302655, 110.5447048 -8.1351936, 110.5483097 -8.1294158, 110.5483097 -8.1345139, 110.582127 -8.1399517, 110.5847019 -8.1445399, 110.5963749 -8.1487881, 110.6011814 -8.1450497, 110.6234974 -8.1584739, 110.635342 -8.1620423, 110.6403202 -8.16697, 110.6743091 -8.1827723, 110.6957668 -8.1878697, 110.7031483 -8.1856608, 110.7086414 -8.1848113, 110.7094997 -8.1905882, 110.7045215 -8.1961953, 110.7070965 -8.2018022, 110.7173961 -8.1980642, 110.7192844 -8.2011226, 110.7247776 -8.1999332, 110.7304424 -8.1938165, 110.7390255 -8.1933068, 110.7519001 -8.1992536, 110.7733578 -8.1968749, 110.7922405 -8.1941564, 110.7989353 -8.1904183, 110.7973903 -8.1972147, 110.8028835 -8.1975545, 110.8049434 -8.2001031, 110.8083767 -8.1990837, 110.8174747 -8.1999332, 110.819363 -8.2026517, 110.8238262 -8.2029915, 110.830521 -8.2048605, 110.8293194 -8.2009526, 110.8284611 -8.1953457, 110.8322376 -8.1922873, 110.8351559 -8.1897387, 110.8322376 -8.1822626, 110.8336109 -8.1790342, 110.8336109 -8.1737668, 110.8279461 -8.171218, 110.8238262 -8.164931, 110.8241695 -8.1625521, 110.8181614 -8.1584739, 110.8162731 -8.153716, 110.8186764 -8.1450497, 110.8166164 -8.1431804, 110.8121532 -8.1460692, 110.80975 -8.1552453, 110.8006519 -8.1615325, 110.7960171 -8.1628919, 110.786919 -8.1533761, 110.7853741 -8.1406315, 110.7903522 -8.1265269, 110.787434 -8.1040945, 110.7836574 -8.0920281, 110.7795376 -8.0842102, 110.7793659 -8.0690839, 110.7695812 -8.0529372, 110.7688946 -8.0478381, 110.7582516 -8.0337303, 110.7543033 -8.0259113, 110.7558483 -8.0146924, 110.7618564 -8.0041533, 110.7609981 -7.9973536, 110.7603115 -7.9925938, 110.7658047 -7.9897039, 110.7683796 -7.9801841, 110.7680363 -7.9543434, 110.7718128 -7.9456728, 110.7702679 -7.9426126, 110.7719845 -7.9293512, 110.7692379 -7.9164295, 110.7731861 -7.8984064, 110.776276 -7.8958559, 110.7781643 -7.891265, 110.7750744 -7.8873541, 110.7774776 -7.8771518, 110.7836574 -7.8754513, 110.7836574 -7.859297, 110.7860607 -7.8581067, 110.7881206 -7.8553859, 110.787949 -7.8509645, 110.7829708 -7.8516447, 110.7846874 -7.8473934, 110.7821125 -7.8465431, 110.7829708 -7.8302176, 110.7865757 -7.8169527, 110.775761 -7.812871, 110.7731861 -7.8081091, 110.7659763 -7.8094697, 110.7628864 -7.8142316, 110.7639164 -7.823075, 110.7572216 -7.8286871, 110.7515568 -7.8201839, 110.7446903 -7.8191635, 110.7424587 -7.8072588, 110.7297558 -7.8011362, 110.7283825 -7.7980749, 110.723576 -7.7946734, 110.712418 -7.7914419, 110.7139629 -7.7989252, 110.7100147 -7.8045376, 110.6919903 -7.8086193, 110.6775707 -7.8041975, 110.6741375 -7.8047077, 110.6707043 -7.8031771, 110.6724209 -7.8009661, 110.6719059 -7.796034, 110.6763691 -7.7909317, 110.6734508 -7.7868499, 110.669331 -7.7866798, 110.6567997 -7.8052179, 110.6542248 -7.8007961, 110.647015 -7.7958639, 110.636372 -7.8007961, 110.6286472 -7.7996055, 110.6253856 -7.803007, 110.6188625 -7.7985851, 110.6162876 -7.8018165, 110.6109661 -7.7989252, 110.5991215 -7.7996055, 110.6006664 -7.8069186, 110.5951732 -7.8065785, 110.5852169 -7.8091295, 110.5877918 -7.8052179, 110.5862469 -7.8024968, 110.5766338 -7.8074288, 110.5759472 -7.8014763, 110.5840153 -7.7979048, 110.5843586 -7.7904215, 110.5637592 -7.7824278, 110.5575794 -7.7832782, 110.5534595 -7.7880404, 110.5572361 -7.7950135, 110.5539745 -7.7956938, 110.549683 -7.7909317, 110.5428165 -7.7934829, 110.53904 -7.7980749, 110.5364651 -7.7939931, 110.5304569 -7.798415, 110.5297703 -7.7911018, 110.5232471 -7.7836183, 110.5186123 -7.7834483, 110.5112308 -7.7783458, 110.5115742 -7.7730733, 110.5076259 -7.7689912, 110.4952663 -7.7681408, 110.4913181 -7.7654194, 110.4925197 -7.7448384, 110.4688305 -7.6397063, 110.4688305 -7.6179281, 110.4628223 -7.6031251, 110.4588741 -7.5840677, 110.4607624 -7.5806645, 110.4564709 -7.5565009, 110.4463428 -7.5420362, 110.4272884 -7.5539483, 110.4229969 -7.5559904, 110.4171604 -7.5609253, 110.4017109 -7.5789628, 110.4008526 -7.5838975, 110.3912395 -7.5913845, 110.3912395 -7.5946174, 110.3787082 -7.6005728, 110.3764767 -7.6061879, 110.331158 -7.6376646, 110.3047222 -7.6541678, 110.2928776 -7.6711806, 110.2745098 -7.7026526, 110.2709049 -7.7072456, 110.2697033 -7.700271, 110.2614635 -7.6883629, 110.2611202 -7.6835995, 110.2642101 -7.6820685, 110.2635235 -7.6791764, 110.2659267 -7.6740727, 110.2674717 -7.6635249, 110.2631801 -7.6613132, 110.2659267 -7.6492339, 110.2583736 -7.6436194, 110.2523655 -7.6429389, 110.2398342 -7.6541678, 110.2336544 -7.6507651, 110.21357 -7.6470222, 110.2008671 -7.6511054, 110.1936573 -7.6449805, 110.1751179 -7.6487235, 110.1610416 -7.6466819, 110.1507419 -7.6460013, 110.1455921 -7.6492339, 110.1421589 -7.6449805, 110.1368374 -7.6539976, 110.1316875 -7.6534872, 110.1301426 -7.6572301, 110.1170963 -7.6682885, 110.1344341 -7.6861513, 110.1376957 -7.6931262, 110.1306576 -7.7011216, 110.1342624 -7.7046939, 110.1320309 -7.7342923, 110.1303142 -7.7461991, 110.1136631 -7.7649092, 110.1148647 -7.7698417, 110.1124615 -7.7774954, 110.0964969 -7.7820876, 110.0762409 -7.81015, 110.0623363 -7.8137214, 110.0587314 -7.823075, 110.0590748 -7.8411014, 110.050835 -7.8450126, 110.0510067 -7.8504544, 110.0425953 -7.862698, 110.0451702 -7.8684795, 110.0448269 -7.8734108, 110.0425953 -7.8746011, 110.0425953 -7.8853137, 110.0364155 -7.8849736, 110.0331539 -7.8870141, 110.0304073 -7.8970461, 110.0286907 -7.891605, 110.0228542 -7.8907549, 110.0158161 -7.8941556))",DIY Yogyakarta,
